class_index,label_name,title,description,text,char_count,word_count
3,Business,Delta Air Lines Sees Loss Mushrooming," NEW YORK (Reuters) - Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Friday  forecast a much wider third-quarter loss than Wall Street had  estimated because of weak domestic fares and a spike in fuel  costs, driven by record-high oil prices.","Delta Air Lines Sees Loss Mushrooming  NEW YORK (Reuters) - Delta Air Lines Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DAL.N target=/stocks/quickinfo/fullquote""&gt;DAL.N&lt;/A&gt; on Friday  forecast a much wider third-quarter loss than Wall Street had  estimated because of weak domestic fares and a spike in fuel  costs, driven by record-high oil prices.",384,46
1,World,RP bet in top 5 in Miss World; Peruvian wins,"SANYA, ChinaMiss Philippines Maria Karla Bautista made it to the top five of the Miss World 2004 competition Saturday in one of the most respectable finishes of the country in the annual pageant.","RP bet in top 5 in Miss World; Peruvian wins SANYA, ChinaMiss Philippines Maria Karla Bautista made it to the top five of the Miss World 2004 competition Saturday in one of the most respectable finishes of the country in the annual pageant.",240,43
4,Sci/Tech,Samsung shipping samples of 512Mbit GDDR3,Samsung Electronics has begun shipping samples of 512Mbit GDDR3 chips targeting the high-end graphics-card and the game-console markets.,Samsung shipping samples of 512Mbit GDDR3 Samsung Electronics has begun shipping samples of 512Mbit GDDR3 chips targeting the high-end graphics-card and the game-console markets.,178,24
2,Sports,"Carmakers #39; excessive spending hurts F1, says Mosley","World motorsport head Max Mosley has fired a salvo at Formula One carmakers in the wake of Ford #39;s decision to quit, accusing some of damaging the sport by throwing money at it.","Carmakers #39; excessive spending hurts F1, says Mosley World motorsport head Max Mosley has fired a salvo at Formula One carmakers in the wake of Ford #39;s decision to quit, accusing some of damaging the sport by throwing money at it.",236,41
4,Sci/Tech,Space Capsule Expected to Yield Some Useful Data Despite Crash,"Scientists are optimistic that they will retrieve useful information from the smashed capsule that fell to earth in the Utah desert after three years in space, officials said Thursday.","Space Capsule Expected to Yield Some Useful Data Despite Crash Scientists are optimistic that they will retrieve useful information from the smashed capsule that fell to earth in the Utah desert after three years in space, officials said Thursday.",247,39
1,World,Britain doing everything for hostage release: Blair:,"World News London, Sep 26 : British Prime Minister Tony Blair reiterated Sunday his government would do everything it could to win the release of a Briton taken hostage in Iraq, Xinhua reports.","Britain doing everything for hostage release: Blair: World News London, Sep 26 : British Prime Minister Tony Blair reiterated Sunday his government would do everything it could to win the release of a Briton taken hostage in Iraq, Xinhua reports.",246,40
1,World,French firms sign big deals with China but lament the ones that got away (AFP),"AFP - French companies and farmers have reeled in deals reportedly worth up to five billion euros (dollars) in China during a state visit to the country by President Jacques Chirac, but executives were said to be disappointed that bigger business was not won.","French firms sign big deals with China but lament the ones that got away (AFP) AFP - French companies and farmers have reeled in deals reportedly worth up to five billion euros (dollars) in China during a state visit to the country by President Jacques Chirac, but executives were said to be disappointed that bigger business was not won.",338,59
2,Sports,Davis Gets a Grip,Vernon Davis has used his size and athleticism to develop into an explosive downfield target at the tight end position for the Terrapins.,Davis Gets a Grip Vernon Davis has used his size and athleticism to develop into an explosive downfield target at the tight end position for the Terrapins.,155,27
2,Sports,Arrington out 2-4 weeks,"Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.","Arrington out 2-4 weeks Pro Bowl linebacker LaVar Arrington underwent arthroscopic surgery in his right knee for a lateral meniscus tear yesterday and will probably be out 2-4 weeks, leaving the Washington Redskins, the league's top-ranked defense, without one of its most dangerous players.",291,44
2,Sports,"Whalen, Sun off to bright start",Lindsay Whalen made the most of the biggest game of her professional career. The rookie guard led the Connecticut Sun to a 68-64 victory over the Seattle Storm last night in the opening game of the WNBA Finals.,"Whalen, Sun off to bright start Lindsay Whalen made the most of the biggest game of her professional career. The rookie guard led the Connecticut Sun to a 68-64 victory over the Seattle Storm last night in the opening game of the WNBA Finals.",242,44
3,Business,Shell is doing things by halves in going Dutch,ROYAL Dutch Shells dual structure has been blamed for troubles ranging from poor management to dodgy oil reserve accountancy. So its decision to meet shareholder criticisms by unifying its two holding companies ,Shell is doing things by halves in going Dutch ROYAL Dutch Shells dual structure has been blamed for troubles ranging from poor management to dodgy oil reserve accountancy. So its decision to meet shareholder criticisms by unifying its two holding companies,257,41
3,Business,Keeping It Simple,"Expeditors International posts strong results, but the jaw droppers are in its 8-K.","Keeping It Simple Expeditors International posts strong results, but the jaw droppers are in its 8-K.",101,16
2,Sports,Celtics tradition attracts Rivers,Boston coach Doc Rivers was golfing with Bob Cousy and KC Jones when the two Celtics Hall of Famers started talking about Bill Russell.,Celtics tradition attracts Rivers Boston coach Doc Rivers was golfing with Bob Cousy and KC Jones when the two Celtics Hall of Famers started talking about Bill Russell.,169,28
2,Sports,Roon at the top - hat-trick hero Wayne makes dazzling United debut,"WAYNE ROONEY launched himself into the footballing stratosphere with a debut hat-trick at Old Trafford last night. On this evidence, Sir Alex Ferguson would have made a wise investment if he had spent the ","Roon at the top - hat-trick hero Wayne makes dazzling United debut WAYNE ROONEY launched himself into the footballing stratosphere with a debut hat-trick at Old Trafford last night. On this evidence, Sir Alex Ferguson would have made a wise investment if he had spent the",271,46
1,World,Dozens killed in bomb blasts at Sinai resorts,The surge of violence in the Middle East spilled across Israel #39;s southern border into Egypt last night as more than 30 holidaymakers were killed and scores more injured in a devastating series of apparently coordinated car bomb attacks in Red Sea resorts.,Dozens killed in bomb blasts at Sinai resorts The surge of violence in the Middle East spilled across Israel #39;s southern border into Egypt last night as more than 30 holidaymakers were killed and scores more injured in a devastating series of apparently coordinated car bomb attacks in Red Sea resorts.,305,51
3,Business,Indonesia Govt Confirms Stanchart Wins Bk Permata Sale,JAKARTA (Dow Jones)--A consortium led by Standard Chartered PLC (STAN.LN) has won the bidding for a 51 stake in PT Bank Permata (BNLI.,Indonesia Govt Confirms Stanchart Wins Bk Permata Sale JAKARTA (Dow Jones)--A consortium led by Standard Chartered PLC (STAN.LN) has won the bidding for a 51 stake in PT Bank Permata (BNLI.,189,31
4,Sci/Tech,Intel looks to the high end,roundup The firm makes over its Pentium 4 Extreme Edition and gets ready to unveil a new top-of-the-line Itanium 2 for servers.\&lt;br /&gt;\ Photo: Dell's 'Extreme' machine\,Intel looks to the high end roundup The firm makes over its Pentium 4 Extreme Edition and gets ready to unveil a new top-of-the-line Itanium 2 for servers. &lt;br /&gt;  Photo: Dell's 'Extreme' machine,201,34
2,Sports,No. 18 Alabama Beats W. Carolina 97-66 (AP),AP - Kennedy Winston scored 24 points to lead No. 18 Alabama over Western Carolina 97-66 on Friday night.,No. 18 Alabama Beats W. Carolina 97-66 (AP) AP - Kennedy Winston scored 24 points to lead No. 18 Alabama over Western Carolina 97-66 on Friday night.,149,27
4,Sci/Tech,Linux market may grow to \$35 billion by 2008,"SEATTLE - Linux, the fast-growing alternative to Windows and other operating systems, will become a \$35 billion market by 2008, technology research firm IDC said Wednesday.","Linux market may grow to  $35 billion by 2008 SEATTLE - Linux, the fast-growing alternative to Windows and other operating systems, will become a  $35 billion market by 2008, technology research firm IDC said Wednesday.",219,35
1,World,Sharon in a spot,George W. Bush is a product of the Wild West myth. He sees himself as the fast-drawing sheriff who kills the bad guys and maintains order in town.,Sharon in a spot George W. Bush is a product of the Wild West myth. He sees himself as the fast-drawing sheriff who kills the bad guys and maintains order in town.,163,32
2,Sports,Snohomish County gets nod for NASCAR track,"An 850-acre tract of farmland in Snohomish County near Marysville is the preferred site for a new \$140 million, 75,000-seat NASCAR track, county and city officials said Monday.","Snohomish County gets nod for NASCAR track An 850-acre tract of farmland in Snohomish County near Marysville is the preferred site for a new  $140 million, 75,000-seat NASCAR track, county and city officials said Monday.",220,35
4,Sci/Tech,August sees 10 per cent spam drop,"August saw a 10 per cent drop in spam levels, according to email security company Messagelabs. The company said there was a sequential drop in spam with levels falling from 94.","August sees 10 per cent spam drop August saw a 10 per cent drop in spam levels, according to email security company Messagelabs. The company said there was a sequential drop in spam with levels falling from 94.",210,38
4,Sci/Tech,US space agency chief resigns,"The head of the US space agency (Nasa), Sean O'Keefe, resigns after three years in the post.","US space agency chief resigns The head of the US space agency (Nasa), Sean O'Keefe, resigns after three years in the post.",122,22
1,World,Ex-Guardsman Contacted Kerry Campaign,"AUSTIN, Texas - A retired Texas National Guard official mentioned as a possible source for disputed documents about President Bush's service in the Guard said he passed along information to a former senator working with John Kerry's campaign.    Also, a White House official said Saturday that Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously...","Ex-Guardsman Contacted Kerry Campaign AUSTIN, Texas - A retired Texas National Guard official mentioned as a possible source for disputed documents about President Bush's service in the Guard said he passed along information to a former senator working with John Kerry's campaign.    Also, a White House official said Saturday that Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously...",496,77
3,Business,Yahoo to Buy Online Music Seller for \$160 Million,"In a move to expand its role in the online music business, Yahoo will buy Musicmatch, a company that sells music online, for \$160 million.","Yahoo to Buy Online Music Seller for  $160 Million In a move to expand its role in the online music business, Yahoo will buy Musicmatch, a company that sells music online, for  $160 million.",190,34
2,Sports,Yankees Put Twins on Brink of Elimination,"Backed by Derek Jeter's three R.B.I.'s and a relentless offense, Kevin Brown threw six strong innings to lead the Yankees past the Minnesota Twins, 8-4.","Yankees Put Twins on Brink of Elimination Backed by Derek Jeter's three R.B.I.'s and a relentless offense, Kevin Brown threw six strong innings to lead the Yankees past the Minnesota Twins, 8-4.",194,32
3,Business,Guest Column Addressing Global Imbalances is Within the Realm of &lt;b&gt;...&lt;/b&gt;,"THE global economy is slowly recovering, and with it hopes for a sustained period of economic growth in all regions. South Africa #39;s economic future is tied to that of the rest of the world and for this reason ","Guest Column Addressing Global Imbalances is Within the Realm of &lt;b&gt;...&lt;/b&gt; THE global economy is slowly recovering, and with it hopes for a sustained period of economic growth in all regions. South Africa #39;s economic future is tied to that of the rest of the world and for this reason",300,50
4,Sci/Tech,"BTG hits Amazon, Netflix and others with patent suit","LONDON - BTG PLC, a London-based firm that focuses on intellectual property and technology commercialization, said Wednesday that it has filed suit against Amazon.com Inc., Barnesandnoble.com LLC and two other Internet companies for infringing on patents related to the tracking of users on the Web.","BTG hits Amazon, Netflix and others with patent suit LONDON - BTG PLC, a London-based firm that focuses on intellectual property and technology commercialization, said Wednesday that it has filed suit against Amazon.com Inc., Barnesandnoble.com LLC and two other Internet companies for infringing on patents related to the tracking of users on the Web.",352,54
1,World,Cambodia #39;s dancing royal likely new king,"PHNOM PENH: The former ballet dancer son of Cambodia #39;s king was named his likely successor yesterday, as hopes faded that his father would reverse his decision to abdicate.","Cambodia #39;s dancing royal likely new king PHNOM PENH: The former ballet dancer son of Cambodia #39;s king was named his likely successor yesterday, as hopes faded that his father would reverse his decision to abdicate.",221,36
1,World,Israel responds to massive tunnel blast,ISN SECURITY WATCH (14012/04) - The Israeli army has responded to a massive explosion that killed five Israeli soldiers on Sunday by launching an attack on two buildings in Gaza City allegedly being used by Palestinian militants to manufacture weapons ,Israel responds to massive tunnel blast ISN SECURITY WATCH (14012/04) - The Israeli army has responded to a massive explosion that killed five Israeli soldiers on Sunday by launching an attack on two buildings in Gaza City allegedly being used by Palestinian militants to manufacture weapons,291,46
4,Sci/Tech,California sues Microsoft for antitrust--again,"Five California counties and two cities sue the software giant under state antitrust laws, for taking advantage of government buyers.","California sues Microsoft for antitrust--again Five California counties and two cities sue the software giant under state antitrust laws, for taking advantage of government buyers.",180,25
1,World,Congolese Massacre Victims in Burundi Mourned," GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi.","Congolese Massacre Victims in Burundi Mourned  GATUMBA, Burundi (Reuters) - Mourners covered their faces  to block the smell of disinfectant and death Monday as they  buried more than 160 Congolese Tutsi refugees burned, hacked  and shot in an attack on their camp in western Burundi.",284,45
4,Sci/Tech,Britain Approves Human Cloning,"By EMMA ROSS     LONDON (AP) -- Britain granted its first license for human cloning Wednesday, more than three years after becoming the first nation to authorize the technique to produce stem cells for medical research.    A team of researchers at Newcastle University hope eventually to create insulin-producing cells that could be transplanted into diabetic patients...","Britain Approves Human Cloning By EMMA ROSS     LONDON (AP) -- Britain granted its first license for human cloning Wednesday, more than three years after becoming the first nation to authorize the technique to produce stem cells for medical research.    A team of researchers at Newcastle University hope eventually to create insulin-producing cells that could be transplanted into diabetic patients...",402,59
2,Sports,Energised Henman downs Dupuis,"Basel - Two-time Swiss Indoors champion Tim Henman bounced back from his disappointing Madrid Masters performance last week to ease through his first round match at the ATP event here on Wednesday, overwhelming Frenchman Antony Dupuis 6-3, 6-4.","Energised Henman downs Dupuis Basel - Two-time Swiss Indoors champion Tim Henman bounced back from his disappointing Madrid Masters performance last week to ease through his first round match at the ATP event here on Wednesday, overwhelming Frenchman Antony Dupuis 6-3, 6-4.",274,42
2,Sports,Injured Gunners captain ruled out of trip to Panathinaikos,PARIS: Ankle-victim Patrick Vieira will miss Arsenals Champions League trip to Panathinaikos today in a big blow to manager Arsene Wenger on the run-up to the Athens tie.,Injured Gunners captain ruled out of trip to Panathinaikos PARIS: Ankle-victim Patrick Vieira will miss Arsenals Champions League trip to Panathinaikos today in a big blow to manager Arsene Wenger on the run-up to the Athens tie.,229,37
1,World,"Kabul Bomb Death Toll Rises, Up to 12 Believed Dead",The toll from Sunday #39;s car bomb blast in Kabul rose Monday with different accounts from Western security forces and Afghan officials suggesting as many as a dozen people may have been killed.,"Kabul Bomb Death Toll Rises, Up to 12 Believed Dead The toll from Sunday #39;s car bomb blast in Kabul rose Monday with different accounts from Western security forces and Afghan officials suggesting as many as a dozen people may have been killed.",247,43
4,Sci/Tech,Start-up targets e-commerce on demand,"Demandware service designed to help midsize firms open shop online as fast as with a hosted service, but with more customization.","Start-up targets e-commerce on demand Demandware service designed to help midsize firms open shop online as fast as with a hosted service, but with more customization.",167,26
4,Sci/Tech,Sean OKeefe Departs,"When Sean OKeefe was named NASA Administrator about three years ago, he had already had experience with fixing troubled organizations.","Sean OKeefe Departs When Sean OKeefe was named NASA Administrator about three years ago, he had already had experience with fixing troubled organizations.",154,23
2,Sports,Avery Johnson retires from NBA,CBC SPORTS ONLINE - Point guard Avery Johnson retired Thursday as an active player to accept a coaching position with the Dallas Mavericks.,Avery Johnson retires from NBA CBC SPORTS ONLINE - Point guard Avery Johnson retired Thursday as an active player to accept a coaching position with the Dallas Mavericks.,170,28
2,Sports,Anglos win World Cup,ENGLANDS Paul Casey and Luke Donald clinched the World Cup by one shot in Seville. The pair trailed Spain by one at the start of the final day but fired a closing alternate-shot 64 for 31 under to overhaul the local favourites.,Anglos win World Cup ENGLANDS Paul Casey and Luke Donald clinched the World Cup by one shot in Seville. The pair trailed Spain by one at the start of the final day but fired a closing alternate-shot 64 for 31 under to overhaul the local favourites.,248,46
2,Sports,"Manning shows poise, penchant for rookie mistakes","For everyone watching, from the fans and players to the national press, this is the drive they came to see. Rookie Eli Manning, the NFL #39;s number one pick making his first start for the Giants, barked out signals ","Manning shows poise, penchant for rookie mistakes For everyone watching, from the fans and players to the national press, this is the drive they came to see. Rookie Eli Manning, the NFL #39;s number one pick making his first start for the Giants, barked out signals",265,46
1,World,South Americans Make Offer to EU on Trade (AP),AP - The South American trade bloc Mercosur has made a new offer in a bid to advance stalled trade talks with the European Union and clinch a trans-Atlantic free trade deal by an October deadline.,South Americans Make Offer to EU on Trade (AP) AP - The South American trade bloc Mercosur has made a new offer in a bid to advance stalled trade talks with the European Union and clinch a trans-Atlantic free trade deal by an October deadline.,243,45
4,Sci/Tech,Beta Search Engine iZito Supports Human Search Behavior,"Beta Search Engine iZito Supports Human Search Behavior\\iZito has launched a new meta-search engine that makes searching on the Internet easier and quicker. iZito has developed a ""rich user interface"" (RUI) which searchers can use to organize, adjust and even 'park' search results for later viewing. iZito claims to be ...","Beta Search Engine iZito Supports Human Search Behavior Beta Search Engine iZito Supports Human Search Behavior  iZito has launched a new meta-search engine that makes searching on the Internet easier and quicker. iZito has developed a ""rich user interface"" (RUI) which searchers can use to organize, adjust and even 'park' search results for later viewing. iZito claims to be ...",380,60
3,Business,Wal-Mart's Withdrawal Triggers Mixed Reactions,"Zack Diarra, the owner of Timbuktu Fashions, had been ""scared to death"" of Wal-Mart, worried the nation's biggest retailer would undercut his clothing prices and wipe out his eight-month-old business.","Wal-Mart's Withdrawal Triggers Mixed Reactions Zack Diarra, the owner of Timbuktu Fashions, had been ""scared to death"" of Wal-Mart, worried the nation's biggest retailer would undercut his clothing prices and wipe out his eight-month-old business.",247,35
2,Sports,Red Sox-Yankees Game 3 was more embarrassment than classic,"BOSTON -- On the baseball beauty scale, Saturday #39;s American League Championship Series game between the Yankees and Red Sox ranks right there alongside Roseanne #39;s screechy rendition of the national anthem in San Diego in 1990, Pete Rose #39;s 1970s hairdo ","Red Sox-Yankees Game 3 was more embarrassment than classic BOSTON -- On the baseball beauty scale, Saturday #39;s American League Championship Series game between the Yankees and Red Sox ranks right there alongside Roseanne #39;s screechy rendition of the national anthem in San Diego in 1990, Pete Rose #39;s 1970s hairdo",322,51
1,World,Powell: North Korean Explosion Probably Not Nuclear,"Secretary of State Colin Powell says the United States believes a recent explosion in North Korea was, in his words, not a nuclear event.","Powell: North Korean Explosion Probably Not Nuclear Secretary of State Colin Powell says the United States believes a recent explosion in North Korea was, in his words, not a nuclear event.",189,31
3,Business,IBM to buy Danish firms,International Business Machines said Tuesday it would buy two Danish competitors to add consulting services for shipping and logistics companies. ,IBM to buy Danish firms International Business Machines said Tuesday it would buy two Danish competitors to add consulting services for shipping and logistics companies.,169,25
1,World,"US Attacks Falluja Rebels, Aid Convoy on Move (Reuters)","Reuters - U.S. Marines lobbed mortar rounds\at rebels in Falluja Saturday during a five-day-old assault\that has caused a ""catastrophe"" for civilians there and fueled\a revolt in Iraq's northern city of Mosul.","US Attacks Falluja Rebels, Aid Convoy on Move (Reuters) Reuters - U.S. Marines lobbed mortar rounds at rebels in Falluja Saturday during a five-day-old assault that has caused a ""catastrophe"" for civilians there and fueled a revolt in Iraq's northern city of Mosul.",265,43
2,Sports,What we learned,"Minnesota: The tailback tag team of junior Marion Barber and sophomore Laurence Maroney, who combined for 231 yards Saturday and have 1040 yards already this season, has made the Gophers one of the top rushing teams in the country.","What we learned Minnesota: The tailback tag team of junior Marion Barber and sophomore Laurence Maroney, who combined for 231 yards Saturday and have 1040 yards already this season, has made the Gophers one of the top rushing teams in the country.",247,42
1,World,"Darfur Aid Groups Fear Fresh Violence, Move Staff"," EL FASHER, Sudan (Reuters) - Aid agencies fearing an  upsurge of fighting in Sudan's troubled Darfur region have  suspended operations and evacuated staff from the volatile  Jebel Marra area in West Darfur state, U.N. officials said on  Friday.","Darfur Aid Groups Fear Fresh Violence, Move Staff  EL FASHER, Sudan (Reuters) - Aid agencies fearing an  upsurge of fighting in Sudan's troubled Darfur region have  suspended operations and evacuated staff from the volatile  Jebel Marra area in West Darfur state, U.N. officials said on  Friday.",295,46
1,World,Putin vows Russian weapons boost,President Putin promises Russia pioneering new weaponry - amid continuing crisis in the armed forces.,Putin vows Russian weapons boost President Putin promises Russia pioneering new weaponry - amid continuing crisis in the armed forces.,134,20
4,Sci/Tech,Dell announces its new line of Pocket PC and upgrade for Axim X30,"Dell has announced three new Axim Windows Mobile Pocket PC, dubbed the Dell Axim X50 series. The Axim X50v features a 3.7-inch VGA screen, with a 624MHz CPU, 64MB SD RAM, 128MB flash ROM, wireless LAN and Bluetooth.","Dell announces its new line of Pocket PC and upgrade for Axim X30 Dell has announced three new Axim Windows Mobile Pocket PC, dubbed the Dell Axim X50 series. The Axim X50v features a 3.7-inch VGA screen, with a 624MHz CPU, 64MB SD RAM, 128MB flash ROM, wireless LAN and Bluetooth.",281,51
2,Sports,Paul Hamm's example,PAUL HAMM'S fall and rise are what make the Olympics so much more than a sports event. The US gymnast who spun despair into gold on Wednesday gives hope to the whole human endeavor by defusing the word  quot;loser. quot;,Paul Hamm's example PAUL HAMM'S fall and rise are what make the Olympics so much more than a sports event. The US gymnast who spun despair into gold on Wednesday gives hope to the whole human endeavor by defusing the word  quot;loser. quot;,240,43
4,Sci/Tech,Wireless net to get speed boost,Wireless computer networks could soon be running 10 times faster than they do now.,Wireless net to get speed boost Wireless computer networks could soon be running 10 times faster than they do now.,114,20
3,Business,Google warns a slowing of growth is  #39;inevitable #39;,Google warned Thursday that increased competition and the maturing of the company would result in an  quot;inevitable quot; slowing of its growth.,Google warns a slowing of growth is  #39;inevitable #39; Google warned Thursday that increased competition and the maturing of the company would result in an  quot;inevitable quot; slowing of its growth.,203,31
3,Business,Steps to climb out of debt,"For those sinking in a flood of unpaid loans, don #39;t lose hope. Many people have gone before you and made it out. Simply put, there are debt-defying actions you can take.","Steps to climb out of debt For those sinking in a flood of unpaid loans, don #39;t lose hope. Many people have gone before you and made it out. Simply put, there are debt-defying actions you can take.",200,38
1,World,Cold but resolute in Kiev ,"KIEV -- The weather plunges below freezing each night and the bitter winds swirl through the snow-lined streets, but the protesters filling the avenues and squares of Ukraine's capital have shown no sign of relenting.","Cold but resolute in Kiev  KIEV -- The weather plunges below freezing each night and the bitter winds swirl through the snow-lined streets, but the protesters filling the avenues and squares of Ukraine's capital have shown no sign of relenting.",244,40
1,World,Najaf Battle.. Sistani Wins Big,"The dramatic return from abroad, call on his followers to head for Najaf and the swift ending to a three-week long fierce battle ","Najaf Battle.. Sistani Wins Big The dramatic return from abroad, call on his followers to head for Najaf and the swift ending to a three-week long fierce battle",160,28
2,Sports,Coulthard signs for Red Bull team,"The deal, thought to be worth 2 million, could prove more lucrative if Coulthard hits performance targets. That, however, is a big  quot;if quot;, given the return of only seven points managed by Mark Webber last term.","Coulthard signs for Red Bull team The deal, thought to be worth 2 million, could prove more lucrative if Coulthard hits performance targets. That, however, is a big  quot;if quot;, given the return of only seven points managed by Mark Webber last term.",252,43
2,Sports,Government attacked for not backing Silverstone,"By Christopher Hope, Business Correspondent (Filed: 05/10/2004). British motor racing legend Sir Jackie Stewart yesterday attacked the Government for not allowing a 16m fund for the motorsport industry to ","Government attacked for not backing Silverstone By Christopher Hope, Business Correspondent (Filed: 05/10/2004). British motor racing legend Sir Jackie Stewart yesterday attacked the Government for not allowing a 16m fund for the motorsport industry to",252,35
1,World,Thatcher to go it alone,"MARK Thatcher #39;s wife, Diane, is planning to begin a new life in the US and leave her husband to face the coup scandal alone in South Africa.","Thatcher to go it alone MARK Thatcher #39;s wife, Diane, is planning to begin a new life in the US and leave her husband to face the coup scandal alone in South Africa.",168,33
3,Business,"Framingham health center seeking new, larger home","The Framingham Community Health Center, which just opened in March, is hoping to relocate and expand to serve a fast-growing population of low-income, mostly Brazilian patients.","Framingham health center seeking new, larger home The Framingham Community Health Center, which just opened in March, is hoping to relocate and expand to serve a fast-growing population of low-income, mostly Brazilian patients.",227,33
1,World,"Bush, Kerry to Campaign in N.M., Fla. (AP)","AP - President Bush and John Kerry switched places Sunday, the president campaigning in New Mexico where Kerry was the day before and the Democratic senator taking Bush's place in Florida.","Bush, Kerry to Campaign in N.M., Fla. (AP) AP - President Bush and John Kerry switched places Sunday, the president campaigning in New Mexico where Kerry was the day before and the Democratic senator taking Bush's place in Florida.",231,39
4,Sci/Tech,Tsunami Group Will Expand Its Network,"Officials in charge of the existing international tsunami warning system, have taken an initial step to broaden the network to the Indian Ocean and other possible trouble spots.","Tsunami Group Will Expand Its Network Officials in charge of the existing international tsunami warning system, have taken an initial step to broaden the network to the Indian Ocean and other possible trouble spots.",215,34
4,Sci/Tech,New Study Finds Many US Home PCs Infected,"When technicians examined the PCs of 329 respondents, they found 80 percent loaded with dozens of spyware programs that track the user #39;s browsing habits.","New Study Finds Many US Home PCs Infected When technicians examined the PCs of 329 respondents, they found 80 percent loaded with dozens of spyware programs that track the user #39;s browsing habits.",199,33
4,Sci/Tech,UK launches 10m recycling effort,The UK government launches a 10m multi-media advertising campaign to encourage the British public to recycle their waste.,UK launches 10m recycling effort The UK government launches a 10m multi-media advertising campaign to encourage the British public to recycle their waste.,154,23
2,Sports,U.S. Basketball Team Loses to Puerto Rico, ATHENS (Reuters) - The United States lost their first  basketball match at the Olympics since 1988 on Sunday when  Puerto Rico gave them a shock 92-73 trouncing.,U.S. Basketball Team Loses to Puerto Rico  ATHENS (Reuters) - The United States lost their first  basketball match at the Olympics since 1988 on Sunday when  Puerto Rico gave them a shock 92-73 trouncing.,204,34
4,Sci/Tech,Music labels embrace P2P network,"Wurld Media has concluded agreements with Sony BMG, Universal Music Group and Warner Music Group to facilitate the licensing of music exchanged on its peer-to-peer music network.","Music labels embrace P2P network Wurld Media has concluded agreements with Sony BMG, Universal Music Group and Warner Music Group to facilitate the licensing of music exchanged on its peer-to-peer music network.",211,32
1,World,Milosevic War Crimes Trial Resumes,The trial of Slobodan Milosevic on war crimes charges has resumed in The Hague with the former Yugoslav president launching a spirited defense.,Milosevic War Crimes Trial Resumes The trial of Slobodan Milosevic on war crimes charges has resumed in The Hague with the former Yugoslav president launching a spirited defense.,178,28
4,Sci/Tech,Cisco Systems Buys P-Cube,"Under the terms of the agreement, Cisco will pay approximately \$200 million in cash and options. The acquisition of P-Cube is subject to various standard closing conditions and is ","Cisco Systems Buys P-Cube Under the terms of the agreement, Cisco will pay approximately  $200 million in cash and options. The acquisition of P-Cube is subject to various standard closing conditions and is",206,33
1,World,Prison Probe Raises Questions About CIA (AP),"AP - The latest Army investigation into the Abu Ghraib scandal is raising new questions about whether the CIA, operating outside military rules, contributed to the breakdown of military discipline at the prison.","Prison Probe Raises Questions About CIA (AP) AP - The latest Army investigation into the Abu Ghraib scandal is raising new questions about whether the CIA, operating outside military rules, contributed to the breakdown of military discipline at the prison.",256,40
2,Sports,Pampling takes over lead in Australian Open,Rod Pampling took advantage of perfect morning conditions to snatch a four-stroke lead midway through the second round of the centenary Australian Open on Friday.,Pampling takes over lead in Australian Open Rod Pampling took advantage of perfect morning conditions to snatch a four-stroke lead midway through the second round of the centenary Australian Open on Friday.,206,32
2,Sports,Cricket #39;s final frontier conquered,"DEEP in the heart of the Indian subcontinent, the Australian Test side last night was celebrating an historic victory, having conquered cricket #39;s final frontier with a Test to spare.","Cricket #39;s final frontier conquered DEEP in the heart of the Indian subcontinent, the Australian Test side last night was celebrating an historic victory, having conquered cricket #39;s final frontier with a Test to spare.",225,35
4,Sci/Tech,AMD Rolls Out Low-Cost Net Access Device in India (Reuters),"Reuters - U.S. chip maker Advanced Micro Devices\ has unveiled a low-cost Internet access device that\could cost just a few hundred dollars, aimed at first-time\technology users in the developing world.","AMD Rolls Out Low-Cost Net Access Device in India (Reuters) Reuters - U.S. chip maker Advanced Micro Devices  has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.",262,42
4,Sci/Tech,Vodafone launches ten 3G sets,"Mobile phone giant Vodafone says it will introduce 10 new 3G handsets, many of which will be useable in both Europe and Japan.","Vodafone launches ten 3G sets Mobile phone giant Vodafone says it will introduce 10 new 3G handsets, many of which will be useable in both Europe and Japan.",156,28
